date,county,state,fips,cases,deaths
2020/5/9,Antelope,Nebraska,31003,6,0
2020/5/10,Antelope,Nebraska,31003,6,0
2020/5/11,Antelope,Nebraska,31003,6,0
2020/5/12,Antelope,Nebraska,31003,6,0
2020/5/13,Antelope,Nebraska,31003,6,0
2020/5/14,Antelope,Nebraska,31003,6,0
2020/5/15,Antelope,Nebraska,31003,6,0
2020/5/16,Antelope,Nebraska,31003,6,0
2020/5/17,Antelope,Nebraska,31003,6,0
2020/5/18,Antelope,Nebraska,31003,6,0
2020/5/19,Antelope,Nebraska,31003,7,0
2020/5/20,Antelope,Nebraska,31003,7,0
2020/5/21,Antelope,Nebraska,31003,7,0
2020/5/22,Antelope,Nebraska,31003,7,0
2020/5/23,Antelope,Nebraska,31003,7,0
2020/5/24,Antelope,Nebraska,31003,7,0
2020/5/25,Antelope,Nebraska,31003,7,0
2020/5/26,Antelope,Nebraska,31003,8,0
2020/5/27,Antelope,Nebraska,31003,8,0
2020/5/28,Antelope,Nebraska,31003,8,0
2020/5/29,Antelope,Nebraska,31003,8,0
2020/5/30,Antelope,Nebraska,31003,8,0
2020/5/31,Antelope,Nebraska,31003,8,0
2020/6/1,Antelope,Nebraska,31003,8,0
2020/6/2,Antelope,Nebraska,31003,8,0
2020/6/3,Antelope,Nebraska,31003,8,0
2020/6/4,Antelope,Nebraska,31003,8,0
2020/6/5,Antelope,Nebraska,31003,8,0
2020/6/6,Antelope,Nebraska,31003,8,0
2020/6/7,Antelope,Nebraska,31003,8,0
2020/6/8,Antelope,Nebraska,31003,8,0
2020/6/9,Antelope,Nebraska,31003,8,0
2020/6/10,Antelope,Nebraska,31003,8,0
2020/6/11,Antelope,Nebraska,31003,8,0
2020/6/12,Antelope,Nebraska,31003,8,0
2020/6/13,Antelope,Nebraska,31003,8,0
2020/6/14,Antelope,Nebraska,31003,8,0
2020/6/15,Antelope,Nebraska,31003,8,0
2020/6/16,Antelope,Nebraska,31003,8,0
2020/6/17,Antelope,Nebraska,31003,8,0
2020/6/18,Antelope,Nebraska,31003,8,0
2020/6/19,Antelope,Nebraska,31003,8,0
2020/6/20,Antelope,Nebraska,31003,8,0
2020/6/21,Antelope,Nebraska,31003,8,0
2020/6/22,Antelope,Nebraska,31003,8,0
2020/6/23,Antelope,Nebraska,31003,8,0
2020/6/24,Antelope,Nebraska,31003,9,1
2020/6/25,Antelope,Nebraska,31003,9,1
2020/6/26,Antelope,Nebraska,31003,9,1
2020/6/27,Antelope,Nebraska,31003,9,1
2020/6/28,Antelope,Nebraska,31003,9,1
2020/6/29,Antelope,Nebraska,31003,9,1
2020/6/30,Antelope,Nebraska,31003,9,1
2020/7/1,Antelope,Nebraska,31003,9,1
2020/7/2,Antelope,Nebraska,31003,9,1
2020/7/3,Antelope,Nebraska,31003,9,1
2020/7/4,Antelope,Nebraska,31003,9,1
2020/7/5,Antelope,Nebraska,31003,9,1
2020/7/6,Antelope,Nebraska,31003,9,1
2020/7/7,Antelope,Nebraska,31003,9,1
2020/7/8,Antelope,Nebraska,31003,9,1
2020/7/9,Antelope,Nebraska,31003,11,1
2020/7/10,Antelope,Nebraska,31003,11,1
2020/7/11,Antelope,Nebraska,31003,12,1
2020/7/12,Antelope,Nebraska,31003,15,1
2020/7/13,Antelope,Nebraska,31003,16,1
2020/7/14,Antelope,Nebraska,31003,16,1
2020/7/15,Antelope,Nebraska,31003,16,1
2020/7/16,Antelope,Nebraska,31003,16,1
2020/7/17,Antelope,Nebraska,31003,16,1
2020/7/18,Antelope,Nebraska,31003,16,1
2020/7/19,Antelope,Nebraska,31003,16,1
2020/7/20,Antelope,Nebraska,31003,16,1
2020/7/21,Antelope,Nebraska,31003,17,1
2020/7/22,Antelope,Nebraska,31003,17,1
2020/7/23,Antelope,Nebraska,31003,17,1
2020/7/24,Antelope,Nebraska,31003,17,1
2020/7/25,Antelope,Nebraska,31003,17,1
2020/7/26,Antelope,Nebraska,31003,17,1
2020/7/27,Antelope,Nebraska,31003,17,1
2020/7/28,Antelope,Nebraska,31003,18,1
2020/7/29,Antelope,Nebraska,31003,18,1
2020/7/30,Antelope,Nebraska,31003,18,1
2020/7/31,Antelope,Nebraska,31003,18,1
2020/8/1,Antelope,Nebraska,31003,18,1
2020/8/2,Antelope,Nebraska,31003,18,1
2020/8/3,Antelope,Nebraska,31003,19,1
2020/8/4,Antelope,Nebraska,31003,19,1
2020/8/5,Antelope,Nebraska,31003,19,1
2020/8/6,Antelope,Nebraska,31003,19,1
2020/8/7,Antelope,Nebraska,31003,19,1
2020/8/8,Antelope,Nebraska,31003,19,1
2020/8/9,Antelope,Nebraska,31003,19,1
2020/8/10,Antelope,Nebraska,31003,19,1
2020/8/11,Antelope,Nebraska,31003,19,1
2020/8/12,Antelope,Nebraska,31003,21,1
2020/8/13,Antelope,Nebraska,31003,20,1
2020/8/14,Antelope,Nebraska,31003,20,1
2020/8/15,Antelope,Nebraska,31003,21,1
2020/8/16,Antelope,Nebraska,31003,21,1
2020/8/17,Antelope,Nebraska,31003,21,1
2020/8/18,Antelope,Nebraska,31003,16,1
2020/8/19,Antelope,Nebraska,31003,20,1
2020/8/20,Antelope,Nebraska,31003,21,1
2020/8/21,Antelope,Nebraska,31003,21,1
2020/8/22,Antelope,Nebraska,31003,22,1
2020/8/23,Antelope,Nebraska,31003,23,1
2020/8/24,Antelope,Nebraska,31003,23,1
2020/8/25,Antelope,Nebraska,31003,23,1
2020/8/26,Antelope,Nebraska,31003,23,1
2020/8/27,Antelope,Nebraska,31003,24,1
2020/8/28,Antelope,Nebraska,31003,24,1
2020/8/29,Antelope,Nebraska,31003,24,1
2020/8/30,Antelope,Nebraska,31003,25,1
2020/8/31,Antelope,Nebraska,31003,25,1
2020/9/1,Antelope,Nebraska,31003,25,1
2020/9/2,Antelope,Nebraska,31003,27,1
2020/9/3,Antelope,Nebraska,31003,27,1
2020/9/4,Antelope,Nebraska,31003,28,1
2020/9/5,Antelope,Nebraska,31003,28,1
2020/9/6,Antelope,Nebraska,31003,28,1
2020/9/7,Antelope,Nebraska,31003,28,1
2020/9/8,Antelope,Nebraska,31003,29,1
2020/9/9,Antelope,Nebraska,31003,32,1
2020/9/10,Antelope,Nebraska,31003,34,1
2020/9/11,Antelope,Nebraska,31003,35,1
2020/9/12,Antelope,Nebraska,31003,36,1
2020/9/13,Antelope,Nebraska,31003,36,1
2020/9/14,Antelope,Nebraska,31003,38,1
2020/9/15,Antelope,Nebraska,31003,41,1
2020/9/16,Antelope,Nebraska,31003,44,1
2020/9/17,Antelope,Nebraska,31003,46,1
2020/9/18,Antelope,Nebraska,31003,48,1
2020/9/19,Antelope,Nebraska,31003,53,1
2020/9/20,Antelope,Nebraska,31003,55,1
2020/9/21,Antelope,Nebraska,31003,59,1
2020/9/22,Antelope,Nebraska,31003,64,1
2020/9/23,Antelope,Nebraska,31003,65,1
2020/9/24,Antelope,Nebraska,31003,67,1
2020/9/25,Antelope,Nebraska,31003,67,1
2020/9/26,Antelope,Nebraska,31003,68,1
2020/9/27,Antelope,Nebraska,31003,69,1
2020/9/28,Antelope,Nebraska,31003,76,1
2020/9/29,Antelope,Nebraska,31003,79,1
2020/9/30,Antelope,Nebraska,31003,80,1
2020/10/1,Antelope,Nebraska,31003,94,1
2020/10/2,Antelope,Nebraska,31003,97,1
2020/10/3,Antelope,Nebraska,31003,99,1
2020/10/4,Antelope,Nebraska,31003,100,1
2020/10/5,Antelope,Nebraska,31003,102,1
2020/10/6,Antelope,Nebraska,31003,104,1
2020/10/7,Antelope,Nebraska,31003,105,1
2020/10/8,Antelope,Nebraska,31003,113,1
2020/10/9,Antelope,Nebraska,31003,113,1
2020/10/10,Antelope,Nebraska,31003,123,1
2020/10/11,Antelope,Nebraska,31003,128,1
2020/10/12,Antelope,Nebraska,31003,128,1
2020/10/13,Antelope,Nebraska,31003,128,1
2020/10/14,Antelope,Nebraska,31003,131,1
2020/10/15,Antelope,Nebraska,31003,134,1
2020/10/16,Antelope,Nebraska,31003,135,1
2020/10/17,Antelope,Nebraska,31003,135,1
2020/10/18,Antelope,Nebraska,31003,139,1
2020/10/19,Antelope,Nebraska,31003,139,1
2020/10/20,Antelope,Nebraska,31003,141,1
2020/10/21,Antelope,Nebraska,31003,142,1
2020/10/22,Antelope,Nebraska,31003,147,1
2020/10/23,Antelope,Nebraska,31003,153,1
2020/10/24,Antelope,Nebraska,31003,155,1
2020/10/25,Antelope,Nebraska,31003,157,1
2020/10/26,Antelope,Nebraska,31003,160,1
2020/10/27,Antelope,Nebraska,31003,164,1
2020/10/28,Antelope,Nebraska,31003,166,1
2020/10/29,Antelope,Nebraska,31003,171,1
2020/10/30,Antelope,Nebraska,31003,173,1
2020/10/31,Antelope,Nebraska,31003,176,1
2020/8/6,Arthur,Nebraska,31005,1,0
2020/8/7,Arthur,Nebraska,31005,1,0
2020/8/8,Arthur,Nebraska,31005,1,0
2020/8/9,Arthur,Nebraska,31005,1,0
2020/8/10,Arthur,Nebraska,31005,1,0
2020/8/11,Arthur,Nebraska,31005,1,0
2020/8/12,Arthur,Nebraska,31005,1,0
2020/8/13,Arthur,Nebraska,31005,1,0
2020/8/14,Arthur,Nebraska,31005,1,0
2020/8/15,Arthur,Nebraska,31005,1,0
2020/8/16,Arthur,Nebraska,31005,1,0
2020/8/17,Arthur,Nebraska,31005,1,0
2020/8/18,Arthur,Nebraska,31005,1,0
2020/8/19,Arthur,Nebraska,31005,1,0
2020/8/20,Arthur,Nebraska,31005,1,0
2020/8/21,Arthur,Nebraska,31005,1,0
2020/8/22,Arthur,Nebraska,31005,1,0
2020/8/23,Arthur,Nebraska,31005,1,0
2020/8/24,Arthur,Nebraska,31005,1,0
2020/8/25,Arthur,Nebraska,31005,1,0
2020/8/26,Arthur,Nebraska,31005,1,0
2020/8/27,Arthur,Nebraska,31005,1,0
2020/8/28,Arthur,Nebraska,31005,1,0
2020/8/29,Arthur,Nebraska,31005,1,0
2020/8/30,Arthur,Nebraska,31005,1,0
2020/8/31,Arthur,Nebraska,31005,1,0
2020/9/1,Arthur,Nebraska,31005,1,0
2020/9/2,Arthur,Nebraska,31005,1,0
2020/9/3,Arthur,Nebraska,31005,1,0
2020/9/4,Arthur,Nebraska,31005,1,0
2020/9/5,Arthur,Nebraska,31005,1,0
2020/9/6,Arthur,Nebraska,31005,1,0
2020/9/7,Arthur,Nebraska,31005,1,0
2020/9/8,Arthur,Nebraska,31005,1,0
2020/9/9,Arthur,Nebraska,31005,1,0
2020/9/10,Arthur,Nebraska,31005,1,0
2020/9/11,Arthur,Nebraska,31005,1,0
2020/9/12,Arthur,Nebraska,31005,1,0
2020/9/13,Arthur,Nebraska,31005,1,0
2020/9/14,Arthur,Nebraska,31005,1,0
2020/9/15,Arthur,Nebraska,31005,1,0
2020/9/16,Arthur,Nebraska,31005,1,0
2020/9/17,Arthur,Nebraska,31005,1,0
2020/9/18,Arthur,Nebraska,31005,1,0
2020/9/19,Arthur,Nebraska,31005,1,0
2020/9/20,Arthur,Nebraska,31005,1,0
2020/9/21,Arthur,Nebraska,31005,1,0
2020/9/22,Arthur,Nebraska,31005,1,0
2020/9/23,Arthur,Nebraska,31005,1,0
2020/9/24,Arthur,Nebraska,31005,1,0
2020/9/25,Arthur,Nebraska,31005,1,0
2020/9/26,Arthur,Nebraska,31005,1,0
2020/9/27,Arthur,Nebraska,31005,1,0
2020/9/28,Arthur,Nebraska,31005,1,0
2020/9/29,Arthur,Nebraska,31005,1,0
2020/9/30,Arthur,Nebraska,31005,1,0
2020/10/1,Arthur,Nebraska,31005,1,0
2020/10/2,Arthur,Nebraska,31005,1,0
2020/10/3,Arthur,Nebraska,31005,1,0
2020/10/4,Arthur,Nebraska,31005,1,0
2020/10/5,Arthur,Nebraska,31005,1,0
